investor_uuid,investor_name,avg_likelihood
ce9ca056-4cfd-4c1c-8729-4bca84085697,Anjani Prasad,0.2
ce9da301-21ea-457e-86ea-0122bf8d4b5f,China Space One,0.0
ce9dc787-4ddf-445e-b7cc-f2f397bf2494,10x Value Partners,0.0
ce9de25c-9fac-d6cb-4973-df1f540e39d8,AccorHotels,0.02857142857142857
ce9ea6cf-b66c-38b2-9030-9218ada424a4,Taubman Centers Inc.,0.0
ce9f3c82-6672-2916-9d7f-f61a6fe2ce84,Vadim Barshtak,0.0
ce9f5805-5b99-d059-c781-17d51ef90519,PCRS Capital Partners,0.16666666666666666
ce9fec89-c111-c09b-207c-3b6e162d5c88,EDF Renewable Energy,0.08333333333333333
cea055f6-f07a-221d-d18d-e5894968aa24,SpaceVest,0.4953703703703704
cea19a13-adee-f818-a12b-8a09c56b7f17,James Weissenborn,0.0
cea1ba71-b2b0-ab26-7cbe-262d26c44bf2,Shaoqing Sun,1.0
cea1fab2-3414-b304-b461-9e85bc1c9d39,IPC Systems,0.0
cea35f5a-133f-b400-0dcb-4766b5e47225,Omar Khan,0.25
cea40145-bbbf-a01d-6947-1cbda6a8e5b3,Intellectual Stone,0.0
cea408c2-3d16-c77b-d8f7-7d0be50114ef,Emissions Reduction Alberta (ERA),0.07142857142857142
cea41304-3d0f-c90b-ddbb-9cbc0dbf0137,Adam Audette,0.0
cea48c2d-d411-c887-2c67-15087c9d02d7,Marc Alloul,0.25
cea5775a-4d8d-c5eb-7777-dd0ff7093ee2,Jacob Jaber,0.3333333333333333
cea5e671-019f-ff2a-35d3-83375894057e,Thominvest,0.125
cea67308-eb92-73ce-188e-815c3fbaa5c9,O2 Investment Partners,0.08333333333333333
cea764a5-20bc-0fe8-7b0b-8d667f1ae363,Zhi Zhou,0.3333333333333333
cea83b16-c2f3-1e60-31bb-86d493503d3f,Osman Rashid,0.25
cea8a82e-1b29-ea8f-9dd2-5a63edd85016,Ofer Hi-Tech,0.39357142857142857
cea98336-0002-0786-cc71-07a98165eefc,Blue Startups,0.023809523809523808
cea9ad4a-50fe-ce0f-3284-88f275b20ddf,Nxchange,0.0
ceac405b-cdd8-2aea-950a-45babafb3926,Breslau Capital Partners,0.0
ceac982e-afa2-131a-9be9-5239a02bdd90,ARCHina Capital Partners,0.3055555555555555
ceadbe6e-f013-4210-31e5-65058a6a179b,LAC,0.4
ceae796d-72be-9232-d923-3506c102f396,ProA Capital,0.0
ceaf7412-ade7-46df-95b4-d3aa05ff419d,Napier Park Financial Partners,0.3333333333333333
ceb03ebd-6cc9-48c4-6977-d76c604c5459,NJF Capital,0.025274725274725275
ceb16050-408d-3bbd-c6ef-24fda17579ce,Twentieth Century Fox,0.08333333333333333
ceb1a342-d3a5-4236-82bc-789f82922730,Tore Hofstad,0.0
ceb2af4f-6bc8-43b5-b527-d2ef6362769d,Northwest Ohio Tech Fund II,0.0
ceb3a3b3-6bd9-57f6-dc31-60944df1dc6c,Vasudev Bailey,0.041666666666666664
ceb4ee5b-1f8b-cd87-76fe-e4b2cedcbfb6,Kalpathi Investments,0.26666666666666666
ceb520c7-b2f7-4c83-b050-909d9aad4961,Division of Child Care & Early Childhood Education,0.0
ceb72b2d-34f8-e569-c9af-4815bca145ab,Bill Campbell,0.25
ceb79196-8e78-1b4e-f384-993d2b5947f6,Grupo La Republica,0.16666666666666666
cebc0c3b-4bb6-43cc-0b08-0f53039ebf08,Philadelphia College of Osteopathic Medicine,0.0
cebd2bf4-5f43-08fa-93fd-e9b495660256,Rob Chaloner,0.16666666666666666
cebea108-cb48-a297-5622-428654487ca2,Ardsley Partners,0.0
cebf506e-ba18-6236-db48-0c4beaeb242a,Kevin Systrom,0.18523809523809526
cec0195c-4428-c9f5-29fb-3b251b47a269,Net Value Holdings,0.8
cec140f0-eb60-31f7-a5af-4f1abb4ee0c7,White Deer Energy,0.0
cec178ea-39c6-7a6a-1b97-0dfd22628dc6,Mirae Asset Global Investments,0.017857142857142856
cec1cce9-2219-440d-3b0b-43399acd2f96,Indicator Fund,0.25
cec2c558-6911-4428-a553-8ebf7b4461b9,Merlin Ventures,0.25
cec33189-d3ef-d5b9-1c7e-def6938f3303,Walter Robb,0.0
cec3c477-b237-71c3-26e2-13ecf718136b,Joshua Saffren,0.0
cec4b86f-6c45-92ff-790e-e95c48e13082,Gavan Stewart,0.0
cec7bd10-7b2a-42ee-bef4-fcdad6a19029,Digital Guangxi Group,0.16666666666666666
cec8003f-dc15-e41e-df78-c9a3dd6db9ab,Lukas Schuneberg,0.5
cec90375-76a0-4c71-96a5-250cc1f5047d,Mega Holding,0.0
ceca0bf4-05e0-a479-a545-458ae5de2ca7,Fullstack Ventures,0.25
ceca3a5e-5157-84a7-0e38-76b4ee0cd649,Jason Frye,0.3333333333333333
cecb57c4-f67d-7452-367c-3ebd3cadf3ff,Erik Severinghaus,0.25
cecc7a5b-9618-5984-da86-3bdb4d3f87ae,Arthur Marks,0.0
ceceedba-c64f-ef6a-e785-0d6a5f42786b,CEO Venture Fund,0.5
ced13a6e-0ae1-9af7-780c-96edcc504670,Joe Downey,0.16666666666666666
ced2491a-b57e-bcf9-7b95-9203c1d8e1b3,Leerink Revelation Partners,0.0
ced33888-1e1c-8b96-1208-79ec67b3befa,Nvoi Ltd,0.3333333333333333
ced45906-aaa1-6a18-9a92-5a03b4e8ae32,Steven Vine,0.30000000000000004
ced460c7-5acd-422a-7bb8-d7e40e8539d4,UL Ventures,0.08333333333333333
ced50681-6665-48bd-8a04-6326bfd5e84d,Ecotransit Investments International,0.0
ced5a5b6-cc08-423b-9273-70d8f552134f,Columbus foundation,0.5
ced5b283-bd93-8eb7-3a52-ca777da09ff6,Stonehammer Capital,0.0
ced67344-4a22-cebe-c60b-1341f3a1c6c7,EMB International,0.0
ced7e0ab-cdc9-abf7-ee7f-35e215d50b71,Pancho Vanhees,0.25
ced7e165-49dd-3c94-602c-0c285a4a8e44,Evolve!,0.0
ced870b3-3ed6-06cf-1002-8ff9a959244f,Jari Ovaskainen,0.24000000000000005
ced8d506-d67a-7468-4042-413d3e33775b,David Eckstein,1.0
ced9c240-f2dd-429d-bd18-0b07ab78ac98,Chery Automobile,0.0
cedc1e89-af6b-4329-8304-24c7f18f3a6d,Bay Ventures,0.5
cedd6a2d-2300-dc78-1509-e4091018c69e,Costanoa Ventures,0.016666666666666666
ceddc6e8-76de-d405-416f-78e9b5532227,MMXV Investments Limited,0.0
cede4417-bffb-e76e-58b6-1de15e32e1ff,Farzad (Zod) Nazem,0.09444444444444444
cedf8bbd-0246-484f-8e1f-8d14cb8aec58,Ken Levitan,0.25
cedf926e-80be-4360-b24e-bf67310ff488,Ahmed Abushanab,0.2
cedfbbb3-a426-c75f-7262-fd908a5d4816,Devendra Parulekar,0.0
cee00b9f-e0c8-0191-c84c-b55f787d7da9,Jean-Michel Arnoult,0.3333333333333333
cee0e485-3acd-4a14-88a8-1cab24208119,MomentUM,0.0
cee0e546-5735-d5f4-9f0d-99dc56a5777b,Nicholas Russell,0.0
cee13c34-e2ab-2e91-8a0b-20a6011d28e4,Wong's International Holdings,1.0
cee14751-a2b1-c7ca-c246-6fb4db6000f5,Gaebler Ventures,0.0
cee1adb5-a4e4-85ef-02e6-71a1783e6e58,Julien Godin,0.25
cee225ce-e320-a869-5877-9f9efe662bf7,Rajiv C. Mody,0.0
cee266f4-bb6a-9c12-eb7e-7f9863b28c12,Tom Leathes,0.0
cee27959-9190-3859-5ad0-f8339e49cccf,Seed Capital,0.15
cee358b2-86da-ee26-4cca-621942e5d211,Extreme Innovations,0.3333333333333333
cee3cd4c-fb83-53eb-b41e-8b677296d925,Blue Marlin Partners,0.0
cee4abef-8d9f-02e1-682e-d226fcf00106,Foxconn Technology Group,0.05555555555555556
cee6ed72-5653-4eca-ba15-74d9b951e9f1,National Development Fund of Taiwan Government,0.16666666666666666
cee7dda4-9a18-232c-9e89-0b052160121a,Kingsbrook Partners,0.0
cee8f8e9-8463-4ed3-ae1f-be099888da83,Subhrakant Panda,0.0
ceebc7b5-7ea4-0587-26ce-fdee0798941e,Global Crossing,0.25
ceebed96-9b79-0c41-3ec6-a7d0f4b7adf7,CyberAgent Capital,0.09948979591836735
ceed287a-ed83-10cc-a5ef-e955bf3724e6,Martin Chavez,0.0
ceee3100-ea77-4db6-ac68-8943c263661f,Sea Lane Ventures,0.41666666666666663
ceeeb5d8-6749-5da1-727f-529a4b463319,Sonae IM,0.06666666666666667
ceefa80b-b5aa-4cae-8e8e-705172ac892e,Independent Construction Co,0.3333333333333333
cef083c0-83c4-be6c-2666-45c932f26c8e,Carolina Power & Light,0.3333333333333333
cef0a066-0ea8-95b7-6a8a-1c44de027878,Frontier Ventures,0.18
cef18444-6608-e1f4-a7dd-3da32f75b427,Evan Rachlin,0.3333333333333333
cef1ffa5-87a3-4d05-bf50-c4175d4a221f,Anton Litvyakov,0.0
cef2a2e2-a904-e098-4b90-68dc9991b313,BYU Cougar Capital,0.12268518518518517
cef3de2e-31b3-d8f1-7abe-63d149612c0a,Pathlight Capital,0.0
cef5637a-31d4-32e8-2b66-868a0e23f236,21Buttons,0.0
cef598bc-5123-ef2c-15d1-f840c56b6b64,Convergence Ventures,0.037037037037037035
cefd0ba1-94f8-fc03-9b57-f61dd6c12038,"Liberate Ideas, Inc",0.5
cefd79ff-d7b2-e4a5-db4e-61f0491f3f1e,Jeff Carr,0.16666666666666666
cefe8c39-bbfc-2ee0-05d5-653f54a2b9dd,Tom Noonan,0.1
ceff4e5b-95c2-839a-3150-c340c4b5bc71,Verily,0.0625
cf0222dd-edcb-4cbe-9769-b0b292b19458,InVision AG,0.0
cf03e024-bf98-142a-ca9e-797885f60c2f,Seven Spires Investment,0.35714285714285715
cf05cc9d-bec1-74e4-3b3a-a6cdfed24fcc,Innovation Bridge,1.0
cf0668f4-db7d-0e7f-8b1e-791c93901915,PerformanceEdge Partners,0.3541666666666667
cf06da40-8202-64d2-132f-ad779a074ce8,Martin Roy,0.5
cf07c2d6-ce1e-48d1-d24a-0e08923ae276,ISS Management LLC,0.25
cf0c6e1a-e597-c377-0200-7acc0a8893af,Affinity Capital Management,0.2512820512820513
cf0c98d5-e992-208c-2ca0-9b31ca1a603a,On-Line Ventures,0.0
cf0d512d-68e9-1317-ecb3-516ec8fb5154,Nextury Ventures,0.11648351648351647
cf0d8464-c30b-39cc-4de8-bf1fbdc58739,DHVC,0.041666666666666664
cf0daed4-4d5a-4a35-ae2a-df93af2bb763,Auxano,0.5
cf0fcd34-4d07-a683-1367-0d36ddb5e6e3,Firefly3 LLC,0.3333333333333333
cf1007bc-3107-edfd-2a89-6e8cf7311e15,Zurich Insurance Group,0.25
cf1044d7-3bb7-18b9-03ee-b82a21348df0,Ryan Girardot,0.0
cf10e2df-c7d9-a5a9-848d-487e5aceeeac,DeeBek Ventures,0.13095238095238096
cf12e864-9e20-48c9-0ad3-b1ca22128b01,TechAccel LLC,0.16964285714285715
cf1321e6-abff-4b29-a673-97c55505c4ef,Yiyun Investment,0.0
cf13d34f-ea60-395c-ee80-1e4b07b4b68c,Meru Capital,0.0
cf1518de-cb38-1b4e-2601-3d377dab0eda,American Airlines,0.0
cf155b86-e282-85f7-c771-55629576e902,Naresh Kumra,0.0
cf15eac8-64db-44b2-82c4-c608b411e11f,Itai Zarmi,0.16666666666666666
cf16735d-3862-9e88-8ab5-ade052de27d9,Daytona Ventures GmbH,0.3333333333333333
cf16a1d5-f09d-f7f5-b9c8-09f606542e82,Biosciences Research and Commercialization Center (BRCC),0.08333333333333333
cf17066c-c2d4-8df7-f496-e45191eec880,Cormorant Capital,0.16666666666666666
cf18d9b9-f9f0-4ffe-b22c-5f923c34dd0c,Goldman Sachs Urban Investment Group,0.0
cf1bc283-8b78-5754-dc54-b4dcfc13a859,UnitedHealthcare,0.06666666666666667
cf1c495e-3157-64e6-a7ec-83eddcd8704c,Earth Networks,0.5
cf1e5cfe-745c-4957-9607-db888bc3d006,Clayton Hebbard,0.0
cf1e78f4-4eee-a16b-3041-b99328419a74,John Brown,0.1
cf1f0318-18a6-4cc2-844f-a8a691e5c920,Techgate,0.4
cf1fbbb8-6665-1d2c-d1a9-0339fa59544c,Persistent Systems,0.41666666666666663
cf200cc5-a15c-4ef4-a498-f3b9af8ccd0b,AI Seed,0.0
cf21b920-2237-652b-3cc7-2631a8736092,Planet N Group of Companies,0.1125
cf21e5c5-7202-0c63-177d-bea77664e939,Allan Grant,0.14285714285714285
cf2303f6-4aa8-5f89-07c4-5cc6121f97a3,Trip Hawkins,1.0
cf23fde6-3252-4659-24d7-fb918977ff45,Selig Zises,0.25
cf240ec5-40bd-4e0a-a1f5-678f7b8a2937,Trivergance,0.0
cf242012-7790-0b0b-4036-07ba0e1b7b5a,Travis Bond,0.25
cf253887-5eac-21a2-28d3-47db7311f7e9,Madrona Venture Group,0.035103785103785104
cf27643b-c876-407a-a245-55b8f79f7a4b,MW Partners,0.25
cf28e19a-95fd-495e-bfe3-c3cfa10ae26a,The Becker Group,0.0
cf29b7bc-93dc-4cb6-8773-d677dceff2e4,Co-Share capital,0.5
cf2a6e30-6498-9a01-d0d1-ee343d744c36,Gemini Group,0.0
cf2bd9d3-3cd8-93fe-200a-e6c4809f2b1d,Warren Kaplan,0.3333333333333333
cf2c678c-b81a-80c3-10d1-9c5e76448e51,OpenAI,0.2
cf2caa73-ed36-e873-a934-0fa6d41c8af8,Machine-to-Machine Intelligence (M2Mi) Corp,0.5
cf2cf596-809e-07ac-08d1-76cb837c1968,EV,0.0
cf2e0f7d-41e0-ddab-5301-97ac8a29e245,Sivan Securities,1.0
cf2f1c08-3692-7aaf-d69d-73d738121a8b,Collider,0.05238095238095238
cf315e47-3e9c-4392-95ad-30e1362e00c0,Benedikt Kraus,0.0
cf318619-15c2-4662-8a0b-0303a53cba04,Lawrence Gitman,0.4
cf31adf5-b1e7-40c2-8fcc-2969fe53374d,Grant Gregory,0.3333333333333333
cf3236c6-ad97-6c97-47c2-e7da1570ce19,Skip Walter,1.0
cf33f2dc-b57f-fc84-f803-b60c758b80ee,Global Health Innovative Technology Fund,0.0
cf350b84-920a-8974-c026-5ddb613e917c,ABB Technology Ventures,0.05357142857142857
cf35af0a-4dd1-474b-9f25-c0bed48d2878,Luke Faulstick,0.0
cf37840c-36d5-cc4d-bf0d-5ba27f6e0d88,Domenca d.o.o.,0.0
cf3848ca-e82f-4351-92dc-246ba2fc0e3e,FSD Africa,0.25
cf38c24b-14cd-0374-6867-f90c399aa912,NetEase Capital,0.09523809523809523
cf393da3-6802-4faa-9ef8-a70d51a4e368,Mingshan Capital,0.0
cf396a11-8b1c-fa43-1551-9a326359674f,Audrey Capital,0.25
cf39a4cc-266b-45fe-9ba2-d70af8c9b7ba,Meritage Portfolio Management,0.0
cf3a05f0-8bb1-72dc-5737-22640b9b3c27,SCF Partners Ltd.,0.16666666666666666
cf3a40e6-920e-edfd-569e-371f84e0a4e4,Maverick Ventures,0.14829598506069094
cf3aa221-edf2-4dce-ad91-48698cbdbcad,PLG,0.0
cf3b566e-c9aa-3e14-4fc2-20af59d837c7,Philly Startup Leaders,0.0
cf3c3d26-da81-38b7-b4c5-25db98988aec,Independent Venture Fund,0.75
cf3c9618-ba0c-6d41-cbb6-2c3444d192db,Luke Aviet,0.16666666666666666
cf3ca10a-afa9-ac08-e134-bad8711e5ab3,Peakequity,0.5333333333333333
cf3ccffb-5eac-4ee6-1d43-d7664ce58f3d,David Duback,0.2
cf3fe73d-a37c-7edb-a093-0084a7d5fc15,Honeycomb Investment Trust,0.5
cf4044aa-9882-f09b-7fdd-da91f3926b14,Quaker Partners,0.2222222222222222
cf437ece-ba3a-c7d9-1f45-71f7bd1f17f0,Rick Wagoner,0.0
cf4395f5-fb7c-4fb3-aafd-423a351cef6c,Sibessor 2,0.0
cf446fe2-9924-dd78-af0a-bc92817dbb6a,Bill Raduchel,0.3333333333333333
cf49681b-dd46-41f4-ba3b-e3edc70bdfd2,Mohamed Alabbar,0.0
cf4c284f-2ae2-f178-d009-a746404a93cf,Jennifer Snow,0.25
cf4c95df-e316-46b5-830b-0cbd85c9c86e,Cove Fund,0.03571428571428571
cf4f8a76-4231-46b2-9425-398b5b9cb030,Gong Hongjia,0.0
cf511b32-90bf-92eb-e8f4-57deed3b897d,Francois-Henri Pinault,0.0
cf5143c2-b2e7-4776-ac11-0a63e6ebf9d8,Adam Haber,0.0
cf52df74-ba4b-4f49-8099-931a8abe76b9,Kviv Ventures,0.16666666666666666
cf52e751-2de9-46ee-c693-2b22120f541d,Comerica Bank’s Technology,0.2625
cf52efbd-9ff7-98b3-9f25-d70667df3981,Sina Shekou,0.2
cf53b66c-6bd0-cbae-d057-0c52fe1fc7e8,Redstar Ventures,0.3333333333333333
cf53b92a-7d0f-8754-4981-41bee9d4c774,David Azad,0.0
cf53fff1-d488-dd71-5a20-cf064c99b8f6,Peter Sasaki,0.0
cf556ed5-c55b-0083-229e-06f4ea6885e2,French Tech Acceleration Fund,0.25
cf55a386-a8fb-e09d-9e96-7565d00899ff,TURN8,0.041666666666666664
cf56db2a-fb4d-7ec9-153d-c33566c34fca,Kevin O'Leary,0.175
cf584ca1-2625-4bc7-b819-2990b006a8db,Brandon Marshall,0.0
cf58bb94-97cf-c1a4-be03-ba7e9ff80a76,Peter Badik,0.25
cf5bc601-8d87-460a-927c-993eeb952b31,JRR Group,0.1
cf5c7711-14d3-5c41-4976-d659186773ed,Zhongyuan Union Cell & Gene Eng,0.2
cf5cc920-d21e-572b-08af-592e79dc8b69,Amaury Delloye,0.0
cf5d27a5-84ef-6e95-ac2a-726e17c8ac7d,Andy Bruckschloegl,0.38
cf5dafc1-badc-c572-cce8-69ddd6a1bbd5,CIGNEX Datamatics,0.3333333333333333
cf5dda7f-bf23-9389-9cb5-26fa0c12a6c3,Lucas Nelson,0.3333333333333333
cf6009ea-6b24-ae3c-e63b-8f9fa6a0a44a,Niall Browne,0.3333333333333333
cf60c63a-c409-4817-9bd1-da29b814a960,University at Buffalo,0.20370370370370372
cf61c0f6-f017-7f2f-315c-332cae7f84f6,Jeff Weiner,0.0
cf6302eb-05a6-4745-b62a-b4d28ed12e8d,Enhanced Community Development,0.25
cf630e2b-83b2-def9-53d8-e59a39e5ef4e,"K. Invest (Holding) S.A.L,",0.0
cf657837-0efb-422e-8067-f41a579a89ad,Arenberg Holdings,0.0
cf67591d-f062-675a-7ad8-d6bea22f2537,Anshul Ruparell,0.0
cf6778fa-3abf-04db-08ec-808eaca2feff,Jay Vijayan,0.18055555555555555
cf69787f-cd33-4746-e465-8539ba792ee1,Larry Kim,0.4
cf697eb4-a4af-874d-e25d-940f202b403c,The J&J Group,0.0
cf6b2d8a-6e11-5435-d960-0d5139f75184,Modgal Industries,0.6666666666666666
cf6d1146-2cb2-65bd-dd92-ef4540fded8e,Saddlefire Ventures,0.2
cf6d55ef-4417-dd62-19da-c6f967a00866,Nippon Telegraph and Telephone Corporation,0.4009259259259259
cf6e2d28-3313-46c3-60b1-2c0f909fe0eb,Cristobal Vigil,0.3333333333333333
cf6f65e5-fe39-93b1-435a-5bc85ab55594,Richard Haddrill,0.18333333333333335
cf6f7e3f-e1af-461b-8f84-7af1536a8d5d,David Perlmutter,0.0
cf6fda10-a288-4fef-a0f9-d816202db5d2,Stevens Family Trust,0.2
cf6ff94a-07e3-9a61-e6e0-8925745caf06,Joko Winterscheidt,0.0
cf7287a9-5565-61cc-ebb0-0dccc38f5863,Jay Leupp,0.3333333333333333
cf72aee4-4f0d-1e0c-ae0d-cdbe5b911967,Communitech HYPERDRIVE,0.3
cf73d49c-e66f-4729-b15f-22f64e772e47,Angel Island Capital,0.3333333333333333
cf758139-7f32-463e-a2d1-78c3dd2d591c,Impres Health,0.5
cf75b0f8-0ccb-b345-bfbf-b1a3a3ac7d43,Don McLagan,0.23809523809523808
cf775ccc-2f4f-0e14-670a-89c53df067c9,Praveer Kochhar,0.0
cf776ddc-ded2-85cd-9951-55f8ecb41b09,Columbia Pacific Advisors,0.17592592592592593
cf77c1fa-e27b-9654-a626-0df28f75cf90,Blue Ocean Capital Group,0.19444444444444442
cf77d800-0d8b-aef4-6482-9086a1e68b34,Eyal Shaked,0.2
cf77e095-4280-9e7c-f8e7-05bbb0e82cc1,leadyond capital,0.0
cf7cd455-4ef8-4a52-9945-12f41fb589a3,Sky Wealth,0.0
cf7d7212-adf8-25dc-53a4-f7c3c61afdbe,Freestyle Capital,0.06716061716061716
cf7db19d-cd4c-4efc-a5eb-ef51f18f3a20,Paradiso Ventures,0.25
cf7ff056-c5eb-2bc6-aa0e-cb10ba1ee8af,Neil Chrystal,0.0
cf80b90b-27cc-3a44-3a61-08e0b1c5e6c8,Robin Shah,0.0
cf82bc82-532a-4981-aced-d9b20b6ccd39,Shanghai Resource Property,0.14285714285714285
cf83cbed-f51e-31ca-f5df-5c94287c9be7,Redwood Venture Partners,0.38015873015873014
cf86a81a-aa16-3a1d-a147-bc137f9eb476,Start Co.,0.17142857142857143
cf88a309-1ed7-d24c-c607-c7d3f62955ea,NeoMagic,0.5
cf895b28-f6ea-b149-1dd2-5b26d30171d9,Marek Fludzinski,0.2857142857142857
cf895c70-ada4-4cda-8cfa-71d936a2fba9,DiaMedCare,0.3333333333333333
cf8c97fb-a045-6a04-32d5-f81ab7b33f56,Simon Smith,0.0
cf8cc2d8-c60a-4de1-a324-220d20cd6956,Nomar Garciaparra,0.25
cf8d7052-c112-41d6-1e85-054b01413561,Tokyo Founders Fund,0.08333333333333333
cf8d7578-03a6-91ea-48da-211dd8b94d3a,Citysearch,0.225
cf8e4c4b-ec67-2a1e-a755-69fa7c35794f,Kelvingrove Ventures,0.3333333333333333
cf8e604a-78de-9099-c831-60f2b806e7f2,Frontenac Company,0.29444444444444445
cf8ed123-be50-1766-0636-977e49f9f61f,Fernando Freitas,0.0
cf8f312e-50fd-44e0-b0b3-d1a7c6b7c234,Bajaj Allianz,0.0
cf92857e-2904-9c16-0575-a17b5e722e79,EchoVC Partners,0.037037037037037035
cf9381a4-a90d-6204-e76e-ade960435ba5,Invesiones Hemisferio,0.0
cf93a234-c9cb-44f2-86bc-7b4f0b4b8274,Richard Levi,0.3333333333333333
cf93f51f-10ed-254c-7211-296ec49be6f6,Dan Scholnick,0.3333333333333333
cf942ae5-785f-5ec1-06eb-2fb0908d49aa,Andrew T. Grauer,0.6666666666666666
cf948b1a-5aac-cf7e-0144-0b4122a11efd,Alex Ok,0.0
cf9919f1-a2eb-d1a5-fb6e-cf29d2ac560d,Two Small Fish Ventures,0.27142857142857146
cf9ada16-dc85-391e-f80f-85526229793f,H. E. Mohammed Ali Rashed Al-Abbar,0.0
cf9c38e0-4ac0-94e3-4a88-c6e022d18171,Integrin Partners,0.0
cf9cee0f-bc67-a18a-f418-7cade9607897,Ajay Lakhotia,0.3333333333333333
cf9cf7f6-262f-4b70-bad3-b4634a018209,Xiaodu TV,0.0
cf9d077e-bcfc-3b91-970f-ac8b250d0d39,Wildwood Capital UK,0.0
cf9f3470-70db-4551-77f6-5b498a980270,Pieter Abbeel,0.2
cfa011a9-7c2c-cea1-469e-a55f5a94f019,NFShops.com,0.3333333333333333
cfa0374c-ea6e-c346-bf0f-1475aff0b936,CSL,0.125
cfa038bd-a1bf-9dbf-cd21-f2788f252747,Bishop's University,0.2
cfa1f131-3e6e-8b89-683c-d2e729f5e8f3,Batterson Venture Capital,0.5142857142857143
cfa30743-dc80-2c25-d240-fee6fd654122,ARCH Healthcare Fund,0.0
cfa41b82-9814-8470-4674-198155070923,Scudder Technology Fund,0.16666666666666666
cfa43ca1-6828-4283-ba97-1cc5fb30cb18,Paul Atkinson,0.0
cfa61e6e-45af-43c0-8fae-34cb59817fc1,Marko Söönurm,0.16666666666666666
cfa65488-818b-4eb0-991d-950d4bf7c0c0,Equity 38,0.0
cfa6a30a-ef26-f28f-617b-3f8321e645ec,Sixt Rental Cars,0.0
cfa74140-11f2-d05e-b83a-27f995aac01c,Skyeboat Family Capital,0.16666666666666666
cfa753bb-48a4-d9a3-ca1e-d5e18a85a775,Parker Price Venture Capital,0.35
cfaa7009-3bc9-3c0a-6655-f6e799880f55,Novanca,0.0
cfaab483-f468-5c8f-2eac-23362267b7cb,Health Innovation Fund,0.0
cfab84e0-36d4-4aa3-b49c-a9e7424856aa,SND Ventures Group,0.0
cfacaa77-b593-c75a-8ebc-4db98352547c,Nanjing Huawen Hongsheng Startup Investment Fund,0.1
cfacd9e7-3a07-ae1c-4e11-44a5d2d5f00b,Skip Stritter,0.5833333333333333
cfad2b24-e034-f972-161c-493ec03cf5be,Endeavor Equity Holdings,0.0
cfae2096-afea-3fcc-4784-2151598fe768,Michael Burry,0.3333333333333333
cfaf2e8f-2a39-41d9-8b7c-af70d028a75e,Ally Ventures,0.35
cfb21302-afb5-6d48-130e-4d6ae71e2549,Imprimatur Capital Fund Management,0.04938271604938271
cfb2563d-0422-c45c-ed2e-c2807d6f5304,Bill Melton,0.3333333333333333
cfb32ef1-d07c-205e-191b-37dc449ee8f2,BD Ventures,0.08333333333333333
cfb3368d-1094-2249-ab6b-7abad5fc77d1,Atafoto,0.0
cfb43bdb-4814-36e7-305c-b14fa11396cd,NetworkAsia Network Services,1.0
cfb665b0-207d-99d4-9aa0-54a55dbdfefb,Hive Technologies,0.2857142857142857
cfb9ca70-37aa-4a92-98cb-00e1dc72acc2,mDR Group,0.5
cfba51d5-d99b-b3f7-72d8-f62210e1b72e,Levy Gerzberg,0.3333333333333333
cfbcd837-cdaa-f924-70fb-8b8d3b7c2c63,Jenny Yang,0.14285714285714285
cfbe2f36-8aca-8924-7299-3586973df54d,Manny Fernandez,0.3333333333333333
cfc00c3a-d5d0-3088-bf4f-660fb73cbc8a,Jason Kapalka,0.5
cfc0213b-1329-8ce5-5965-673a1166b0f0,Carolyn McCarthy,0.25
cfc22347-830c-2ce3-313b-567e7cb370bc,Maxim Integrated,0.0625
cfc32ea2-0c73-ca64-1120-37d5bb6ac7ee,van Beuren Charitable Foundation,0.5
cfc45dee-1b16-6ecc-27ea-7d42b833dfbc,Corundum Open Innovations,0.16666666666666666
cfc63bc5-1b18-4e6e-bf66-3502add5fd70,KDV Capital,0.0
cfc719fa-ad44-c457-d36a-8451315e3d8b,kyu Collective,0.0
cfc7e257-7d27-d021-e13a-bed369fc1ecb,Eytan Elbaz,0.11666666666666667
cfc7e31b-46bf-f460-21ee-c3242c123d10,Blue Ocean Holdings,0.0
cfc8042d-f322-78d2-96c1-eda45fcd9dae,Escher,0.25
cfc89b10-a006-890e-2e2d-b235f6d18f6e,Philip Milton,0.3333333333333333
cfc8e86b-6d41-ae8e-b892-e471f0f845fd,Myer Family Investments,0.125
cfc924b2-8cb1-accc-579a-5ef53f355cd6,Anselm Adams,0.12333333333333334
cfca4fd3-de04-487a-8afc-a603fa33b659,NH Investment & Securities,0.2
cfca5710-a449-4900-b670-9731d5658fbe,Amphora Capital,0.0
cfca9d28-0aee-cf91-9ace-443bb0baf7b7,Aultman Health Foundation,0.0
cfcaed1f-1b82-a2a6-6753-7ac20b560161,Constantin Wunn,0.3333333333333333
cfcb09c3-c869-4745-a33c-17eb512bd41c,Duurzaam Investeren,0.0
cfcc6267-e5ad-15f7-9293-17d231deb2a8,JP Asia Capital Partners,0.08333333333333333
cfcc703f-50cd-44b9-83f3-a25ccaa71db4,Pomegranate Investment AB,0.0
cfcc79b4-b2db-d5d5-e985-8b1a6db410f5,Ryanair,0.0
cfcc9f74-99dc-2586-e9d9-8248c463dfd2,Samena Capital,0.05185185185185185
cfccdc67-fb45-e863-e5de-250fff0c4c67,Alex Yaroslavsky,0.5
cfcd83da-fed3-4ade-bb5f-1cf15234e0fe,Global eTrade Services (GeTS),0.0
